End of Period,Loan Number,Region,Country / Economy Code,Country / Economy,Borrower,Guarantor Country / Economy Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount (US$),Cancelled Amount (US$),Undisbursed Amount (US$),Disbursed Amount (US$),Repaid to IBRD (US$),Due to IBRD (US$),Exchange Adjustment (US$),Borrower's Obligation (US$),Sold 3rd Party (US$),Repaid 3rd Party (US$),Due 3rd Party (US$),Loans Held (US$),First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date,Board approval - Fiscal year,Board approval - Calendar year,loan_age_days,loan_age_years,disbursed_percent,cancelled_percent,undisbursed_percent,repayment_ratio,outstanding_ratio,net_disbursed,is_active,is_fully_repaid,is_cancelled,is_closed,is_guarantee,loan_size_category,age_category,approval_year,approval_decade,portfolio_status,risk_score,risk_score_original
2026-08-31,IBRD36350,EUROPE AND CENTRAL ASIA,HU,Hungary,NATIONAL BANK OF HUNGARY,HU,Hungary,CPL,Fully Transferred,7.39,,P008496,TAX ADMIN MOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-12-15,2008-06-15,1993-07-16,1993-07-08,1900-01-01,1999-06-30,,1994,1993,12107,33.14715947980835,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRDB1010,EUROPE AND CENTRAL ASIA,HU,Hungary,NATIONAL BANK OF HUNGARY,HU,Hungary,GURB,Fully Cancelled,,,P008460,ENERGY DEVELOPMENT,200000000.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-09-01,2000-09-01,1990-08-23,1990-07-31,1990-08-31,1990-08-31,,1991,1990,13180,36.0848733744011,0.0,100.0,0.0,0.0,0.0,-200000000.0,False,False,True,True,True,Large,30-50,1990,1990,Cancelled,6.0,1.0
2026-08-31,IBRD17070,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,NPL,Fully Cancelled,7.9,,P003777,TRANSMIG. II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1984-12-01,1999-06-01,1979-06-01,1979-05-29,1979-10-04,1981-05-06,,1979,1979,17261,47.2580424366872,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,Small,30-50,1979,1970,Cancelled,6.0,1.0
2026-08-31,IBRD18400,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,NPL,Fully Cancelled,8.25,,P003795,AG. RES. II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1985-11-01,2000-05-01,1980-05-16,1980-05-06,1980-07-16,1981-06-10,,1980,1980,16918,46.31895961670089,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,Small,30-50,1980,1980,Cancelled,6.0,1.0
2026-08-31,IBRD18690,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,NPL,Fully Cancelled,8.25,,P003796,POP. III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1986-02-01,2000-08-01,1980-06-13,1980-06-10,1980-09-10,1981-05-06,,1980,1980,16883,46.223134839151264,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,Small,30-50,1980,1980,Cancelled,6.0,1.0
2026-08-31,IBRD18980,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,NPL,Fully Cancelled,9.25,,P003799,SMLHDR COCONUT DEVT.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1986-02-15,2000-08-15,1980-08-25,1980-08-08,1980-11-25,1981-05-06,,1981,1980,16824,46.06160164271047,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,Small,30-50,1980,1980,Cancelled,6.0,1.0
2026-08-31,IBRD3282A,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,SCL,Fully Cancelled,0.0,,P003959,FERT. RESTRUCTURING,6526911.37,6526911.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-02-15,2011-02-15,1991-01-16,1990-12-20,1991-03-26,1997-12-31,,1991,1990,13038,35.696098562628336,0.0,100.0,0.0,0.0,0.0,-6526911.37,False,False,True,True,False,Small,30-50,1990,1990,Cancelled,6.0,1.0
2026-08-31,IBRD3304A,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,SCL,Fully Cancelled,0.0,,P003943,E.JAVA/BALI URBAN DE,3026464.96,3026464.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1997-12-15,2011-06-15,1991-05-03,1991-03-19,1991-06-25,1997-09-30,1998-02-09,1991,1991,12949,35.45242984257358,0.0,100.0,0.0,0.0,0.0,-3026464.96,False,False,True,True,False,Small,30-50,1991,1990,Cancelled,6.0,1.0
2026-08-31,IBRD3305A,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,SCL,Fully Cancelled,0.0,,P003912,YOGYAKARTA UPLAND AR,618590.94,618590.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1997-12-15,2011-06-15,1991-05-03,1991-03-19,1991-06-24,1997-12-31,1998-04-30,1991,1991,12949,35.45242984257358,0.0,100.0,0.0,0.0,0.0,-618590.94,False,False,True,True,False,Small,30-50,1991,1990,Cancelled,6.0,1.0
2026-08-31,IBRD34640,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003860,TREECROPS SMALLHOLDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-01-01,2012-07-01,1992-06-05,1992-04-30,1900-01-01,2000-03-31,,1992,1992,12541,34.33538672142368,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD34820,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003997,ID-TELECOM IV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-03-01,2012-09-01,1992-07-08,1992-06-02,1900-01-01,2000-12-31,,1992,1992,12508,34.24503764544832,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD34960,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003969,ID-PRIMARY SCHOOL TEACHERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-03-15,2012-09-15,1992-08-26,1992-06-24,1900-01-01,1999-06-30,,1992,1992,12486,34.18480492813142,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35500,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003914,ID-THIRD COMMUNITY HEALTH AND NUTRITION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-09-15,2013-03-15,1993-01-21,1992-12-22,1900-01-01,2001-03-31,,1993,1992,12305,33.68925393566051,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1992,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35790,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004006,E.INDONESIA KABUPATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-08-01,2013-02-01,1993-05-26,1993-03-23,1900-01-01,1999-12-31,,1993,1993,12214,33.440109514031484,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35860,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004009,INTEGRATED PEST MGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1998-08-01,2013-02-01,1993-05-26,1993-03-30,1900-01-01,1999-11-30,,1993,1993,12207,33.42094455852156,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD35890,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004018,FLORES EARTHQUAKE RE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-01-01,2013-07-01,1993-05-26,1993-04-13,1900-01-01,1998-11-30,,1993,1993,12193,33.38261464750171,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36020,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004007,POWER (CIRATA II),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-02-01,2013-08-01,1993-06-25,1993-05-11,1900-01-01,1999-06-30,,1993,1993,12165,33.30595482546201,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36290,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003990,Indonesia - WSSLIC I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-03-15,2013-09-15,1993-08-12,1993-06-24,1900-01-01,1999-11-30,,1993,1993,12121,33.1854893908282,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD36580,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003985,WTRSHED CONSERVATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-04-15,2013-10-15,1993-12-10,1993-11-09,1900-01-01,1999-12-31,,1994,1993,11983,32.80766598220397,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1993,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37120,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003945,ID-2nd Hwy Sector Investment Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-10-01,2014-04-01,1994-04-26,1994-03-10,1900-01-01,2001-12-31,,1994,1994,11862,32.47638603696099,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37260,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003998,IND-SURABAYA UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-11-01,2014-05-01,1994-05-17,1994-04-12,1900-01-01,2000-09-30,,1994,1994,11829,32.38603696098563,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37320,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004020,KABUPATEN ROADS V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-01-15,2014-07-15,1994-06-08,1994-05-17,1900-01-01,1999-12-31,,1994,1994,11794,32.290212183436005,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37420,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.39,,P004010,ID-DAM SAFETY Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1999-12-15,2014-06-15,1994-06-22,1994-05-31,1900-01-01,2003-03-31,,1994,1994,11780,32.251882272416154,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37490,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003890,ID-SEMARANG SURAKARTA UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-02-15,2014-08-15,1994-06-22,1994-06-07,1900-01-01,2001-09-30,,1994,1994,11773,32.23271731690623,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37540,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004017,ID-UNIV RESEARCH FOR GRAD EDUC (URGE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-01-15,2014-07-15,1994-07-25,1994-06-14,1900-01-01,2001-02-28,,1994,1994,11766,32.2135523613963,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37550,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003937,INTEGRATED SWAMPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-02-15,2014-08-15,1994-07-25,1994-06-14,1900-01-01,2000-09-30,,1994,1994,11766,32.2135523613963,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37610,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003910,SUMATERA AND KALIMANTAN POWER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-02-15,2014-08-15,1994-07-25,1994-06-21,1900-01-01,2001-06-30,,1994,1994,11759,32.19438740588638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37620,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003954,JAVA IRR IMP & W R M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-02-15,2014-08-15,1994-07-25,1994-06-21,1900-01-01,2002-12-31,,1994,1994,11759,32.19438740588638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD37920,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003984,ID - LAND ADMINISTRATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-03-15,2014-09-15,1994-09-30,1994-09-15,1900-01-01,2001-12-31,,1995,1994,11673,31.958932238193015,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38010,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.39,,P004019,ACCOUNTANCY DEV II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-05-15,2014-11-15,1994-10-21,1994-09-22,1900-01-01,2000-12-31,,1995,1994,11666,31.939767282683093,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38250,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003988,ID-PHRD II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-09-01,2015-03-01,1995-01-11,1994-12-15,1900-01-01,2001-10-31,,1995,1994,11582,31.709787816564,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1994,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38450,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003979,RURAL ELECT II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-11-01,2015-05-01,1995-04-20,1995-02-28,1900-01-01,2000-03-31,,1995,1995,11507,31.50444900752909,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38540,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.39,,P003951,ID-KALIMANTAN UDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000-12-15,2015-06-15,1995-04-06,1995-03-21,1900-01-01,2002-12-31,,1995,1995,11486,31.44695414099932,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38860,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003972,AGRICULTURAL RESEARCH MGT PROJECT II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-02-01,2015-08-01,1995-06-16,1995-05-16,1900-01-01,2002-04-30,,1995,1995,11430,31.29363449691992,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38870,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003968,ID-BOOK & READING DEVELOPMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-02-01,2015-08-01,1995-06-29,1995-05-23,1900-01-01,2001-12-31,,1995,1995,11423,31.274469541409992,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD38880,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P034891,VILLAGE INFRASTRUCTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-02-01,2015-08-01,1995-06-29,1995-05-23,1900-01-01,1998-09-30,,1995,1995,11423,31.274469541409992,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39040,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004001,ID - Telecommuns Sector Modernization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-01,2015-09-01,1995-07-11,1995-06-15,1900-01-01,2001-06-30,,1995,1995,11400,31.211498973305957,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39050,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003965,ID-Fourth Health Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-01,2015-09-01,1995-07-11,1995-06-15,1900-01-01,2001-03-31,,1995,1995,11400,31.211498973305957,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39130,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P039754,IND-TAP4I-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-03-15,2015-09-15,1995-07-11,1995-06-22,1900-01-01,2000-03-31,,1995,1995,11393,31.19233401779603,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39720,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003978,ID-IND'L TECHNOLOGY DEV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-09-15,2016-03-15,1996-01-18,1995-12-21,1900-01-01,2001-12-31,,1996,1995,11211,30.694045174537987,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1995,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39780,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004021,ID-POWER TRANS & DIST II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-01,2016-05-01,1996-03-29,1996-02-20,1900-01-01,2003-03-31,,1996,1996,11150,30.527036276522928,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39790,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004003,ID-SECONDARY SCHOOL TEACHER DEVELOPMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-01,2016-05-01,1996-03-29,1996-02-20,1900-01-01,2002-12-31,,1996,1996,11150,30.527036276522928,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD39840,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.39,,P004008,ID - NUSA TENGGARA DEV.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-11-15,2016-05-15,1996-03-29,1996-03-05,1900-01-01,2003-09-30,,1996,1996,11136,30.48870636550308,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40070,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004011,ID - SULAWESI AGRI AREA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-01-15,2016-07-15,1996-06-17,1996-04-30,1900-01-01,2003-12-31,,1996,1996,11080,30.33538672142368,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40080,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004014,KERINCI SEBLAT ICDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-01-15,2016-07-15,1996-06-17,1996-04-30,1900-01-01,2002-09-30,,1996,1996,11080,30.33538672142368,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40170,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P039312,IND-EAST JAVA UDP II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-01-15,2016-07-15,1996-09-23,1996-05-16,1900-01-01,2001-12-31,,1996,1996,11064,30.29158110882957,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40300,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P041896,ID-HR CAPACITY BUILDING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-02-01,2016-08-01,1996-08-12,1996-06-04,1900-01-01,2000-12-31,,1996,1996,11045,30.239561943874055,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40420,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P037097,ID-EAST JAVA & NTT JR. SECONDARY EDUC.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-02-15,2016-08-15,1996-08-12,1996-06-18,1900-01-01,2004-06-30,,1996,1996,11031,30.20123203285421,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40430,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P004004,ID-Development of Undergrad. Educ  (DUE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-03-01,2016-09-01,1996-08-12,1996-06-18,1900-01-01,2002-09-30,,1996,1996,11031,30.20123203285421,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD40620,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,CPL,Fully Transferred,7.43,,P003987,ID-CENTRAL INDONESIA SEC. EDU.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2002-02-15,2016-08-15,1996-08-12,1996-07-02,1900-01-01,2004-06-30,,1997,1996,11017,30.16290212183436,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,Small,30-50,1996,1990,Early Stage,3.0,0.5
2026-08-31,IBRD41980,EAST ASIA AND PACIFIC,ID,Indonesia,Ministry of Finance,ID,Indonesia,SCL,Fully Cancelled,0.0,,P042882,RENW. ENER SMAL PW P,66400000.0,66400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2001-05-15,2012-11-15,1997-08-04,1997-06-24,1900-01-01,2001-10-31,,1997,1997,10660,29.1854893908282,0.0,100.0,0.0,0.0,0.0,-66400000.0,False,False,True,True,False,Medium,20-30,1997,1990,Cancelled,6.0,1.0
